project_id,file,document_type,study_cycle,phase,issue_date,project_upgrade_cost,in_service_timeline
J2958,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$77,862,843",
J2959,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$19,414,970",
J2960,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$101,884,482",
J2961,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$47,079,135",
J2962,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$128,014,861",
J2963,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$130,817,769",
J2964,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$176,057,015",
J2965,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$142,180,478",
J2966,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$238,119,006",
J2967,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$193,412,429",
J2968,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$123,796,671",
J2969,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$5,890,935",
J2970,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$118,592,093",
J2972,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$54,189,300",
J2973,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$76,395,654",
J2974,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$28,589,509",
J2975,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$39,087,762",
J2976,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$64,272,922",
J2979,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$17,137,598",
J2980,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$101,419,428",
J2981,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$17,979,702",
J2982,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$843,546",
J2983,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$125,160,560",
J2984,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$94,480,108",
J2985,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$145,385,488",
J2986,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$99,296,813",
J2987,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$70,756,092",
J2988,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$39,458,409",
J2989,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$17,299,027",
J2990,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$28,850,142",
J2991,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$47,693,358",
J2992,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$107,018,549",
J2996,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$37,126,501",
J2997,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$35,621,790",
J2998,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$54,527,286",
J2999,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$234,386,789",
J3000,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$42,080,611",
J3001,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$31,216,172",
J3002,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$83,072,864",
J3003,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$66,110,780",
J3004,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$78,152,189",
J3005,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$104,357,730",
J3006,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$34,545,337",
J3007,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$22,799,048",
J3009,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$19,359,546",
J3010,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$82,047,281",
J3011,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$32,328,730",
J3012,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$100,064,151",
J3013,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$36,791,214",
J3014,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$287,526,208",
J3015,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$141,288,479",
J3016,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$88,187,465",
J3017,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$37,995,268",
J3019,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$80,545,399",
J3020,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$288,971,561",
J3021,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$235,922,919",
J3025,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$75,341,335",
J3026,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$152,254,251",
J3027,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$34,449,687",
J3028,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$46,171,158",
J3029,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$113,949,241",
J3030,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$224,687,198",
J3031,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$48,600,033",
J3032,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$476,087,573",
J3033,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$30,899,361",
J3034,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$93,650,273",
J3035,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$70,144,583",
J3036,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$94,274,273",
J3037,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$136,730,283",
J3038,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$136,730,283",
J3039,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$39,772,756",
J3040,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$230,023,327",
J3041,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$39,772,928",
J3042,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$123,807,128",
J3043,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$5,862,299",
J3044,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$4,192,917",
J3045,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$207,914,209",
J3047,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$62,592,388",
J3048,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$255,387,589",
J3049,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$122,553,830",
J3050,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$26,894,367",
J3051,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$71,689,996",
J3052,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$122,115,793",
J3053,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$112,546,948",
J3055,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$230,369,425",
J3056,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$190,078,296",
J3057,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$76,964,997",
J3058,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$159,716,417",
J3059,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$29,009,335",
J3060,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$81,698,772",
J3061,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$95,652,483",
J3062,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$95,164,767",
J3063,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$45,990,784",
J3064,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$46,165,007",
J3065,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$2,524,698",
J3066,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$7,299,765",
J3067,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$197,355,420",
J3068,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$131,656,104",
J3069,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$31,118,963",
J3070,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$127,155,305",
J3071,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$79,531,722",
J3074,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$110,037,867",
J3075,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$399,601,935",
J3076,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$363,628,924",
J3077,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$431,673,531",
J3078,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$34,377,529",
J3079,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$250,033,370",
J3080,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$54,017,014",
J3081,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$224,093,095",
J3082,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$161,846,770",
J3083,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$27,861,591",
J3084,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$149,088,563",
J3085,expanded_docs_auto\GI-DPP-2022-Ph1-All-Regions_SIS_Report_R1_PUBLIC_20250715707921\GI DPP 2022 Cycle 1 SIS Phase 1 Final Report Rev1.pdf,SIS,DPP 2022,Phase 1,,"$62,246,494",
